frame_index,timestamp_ms,hand_detected,detection_confidence,tracking_confidence,l0_x,l0_y,l0_z,l1_x,l1_y,l1_z,l2_x,l2_y,l2_z,l3_x,l3_y,l3_z,l4_x,l4_y,l4_z,l5_x,l5_y,l5_z,l6_x,l6_y,l6_z,l7_x,l7_y,l7_z,l8_x,l8_y,l8_z,l9_x,l9_y,l9_z,l10_x,l10_y,l10_z,l11_x,l11_y,l11_z,l12_x,l12_y,l12_z,l13_x,l13_y,l13_z,l14_x,l14_y,l14_z,l15_x,l15_y,l15_z,l16_x,l16_y,l16_z,l17_x,l17_y,l17_z,l18_x,l18_y,l18_z,l19_x,l19_y,l19_z,l20_x,l20_y,l20_z
0,0,True,0.997,0.997,0.543636,0.457863,-0.0,0.520972,0.442509,-0.005519,0.502917,0.413899,-0.011054,0.49442,0.392787,-0.018126,0.493548,0.37199,-0.025503,0.525321,0.348918,-0.008505,0.530612,0.307513,-0.019564,0.533282,0.277625,-0.027974,0.534219,0.253341,-0.034274,0.540689,0.353977,-0.012605,0.514318,0.350437,-0.028593,0.503913,0.38003,-0.032425,0.503974,0.402584,-0.031933,0.551387,0.369506,-0.017592,0.522771,0.3709,-0.031716,0.513229,0.395892,-0.026821,0.512143,0.415091,-0.020334,0.558433,0.391228,-0.023476,0.535117,0.389294,-0.032917,0.523619,0.405559,-0.028399,0.519418,0.41989,-0.022219
1,33,True,0.9969,0.9969,0.545394,0.460686,-0.0,0.519735,0.441011,-0.004934,0.500451,0.412154,-0.011382,0.490825,0.391658,-0.019507,0.49231,0.371233,-0.028042,0.524684,0.347606,-0.009963,0.530586,0.303808,-0.021508,0.532537,0.272927,-0.029719,0.533293,0.247548,-0.035683,0.5412,0.354093,-0.014784,0.514341,0.350554,-0.031786,0.501734,0.380587,-0.035284,0.50139,0.40486,-0.034306,0.552201,0.370557,-0.02034,0.522864,0.370432,-0.035297,0.511665,0.395258,-0.03026,0.510608,0.415957,-0.023289,0.559471,0.392574,-0.026607,0.535308,0.388253,-0.036465,0.523294,0.404841,-0.031634,0.519648,0.420615,-0.024908
2,66,True,0.9965,0.9965,0.548068,0.46379,-0.0,0.519618,0.439511,-0.003447,0.499384,0.407624,-0.009175,0.488048,0.384565,-0.016952,0.484405,0.36123,-0.025164,0.524441,0.346739,-0.008504,0.528579,0.303721,-0.020379,0.531678,0.273479,-0.028825,0.533967,0.248342,-0.03486,0.540621,0.35376,-0.01429,0.511672,0.349566,-0.031995,0.500354,0.380534,-0.035798,0.501188,0.4049,-0.03476,0.551655,0.370864,-0.020778,0.520035,0.371517,-0.036371,0.509839,0.397748,-0.031624,0.509948,0.41821,-0.024595,0.559301,0.393241,-0.027881,0.533395,0.390412,-0.038325,0.521799,0.407101,-0.033992,0.518878,0.422361,-0.027467
3,100,True,0.9948,0.9948,0.547561,0.465283,-0.0,0.519335,0.441739,-0.003343,0.500465,0.411937,-0.009192,0.491121,0.39088,-0.017329,0.488664,0.370743,-0.026094,0.52148,0.346916,-0.008261,0.526421,0.302941,-0.019891,0.529714,0.272556,-0.028408,0.531851,0.247324,-0.034501,0.538562,0.352794,-0.014011,0.511765,0.350894,-0.031051,0.500017,0.380879,-0.035428,0.499532,0.404588,-0.035057,0.550632,0.369001,-0.020372,0.520238,0.371674,-0.035397,0.509542,0.397654,-0.031403,0.508572,0.41864,-0.025058,0.559025,0.390666,-0.027325,0.533843,0.389408,-0.037027,0.521974,0.406425,-0.032672,0.51828,0.422566,-0.026253
4,133,True,0.9938,0.9938,0.549585,0.46678,-0.0,0.520193,0.441862,-0.002782,0.500816,0.410455,-0.008151,0.490781,0.38728,-0.015977,0.487043,0.366593,-0.024495,0.521075,0.348161,-0.007799,0.525391,0.30335,-0.019269,0.528317,0.272072,-0.02755,0.530116,0.246904,-0.033432,0.538022,0.353557,-0.013802,0.513067,0.351297,-0.03085,0.500646,0.380083,-0.035298,0.498377,0.40443,-0.035018,0.550318,0.369609,-0.020374,0.521116,0.373712,-0.035249,0.51026,0.399182,-0.031676,0.508052,0.420862,-0.025808,0.559147,0.391303,-0.027523,0.534123,0.39237,-0.03719,0.522004,0.409033,-0.033374,0.517244,0.425187,-0.027498
5,166,True,0.9946,0.9946,0.55093,0.467758,-0.0,0.521698,0.442998,-0.002576,0.500759,0.411737,-0.007821,0.489156,0.389267,-0.015549,0.484749,0.370083,-0.023932,0.522385,0.348451,-0.006982,0.524902,0.30373,-0.018038,0.526821,0.272615,-0.026078,0.528515,0.247238,-0.031979,0.538951,0.354721,-0.013119,0.512497,0.350913,-0.029899,0.500134,0.378807,-0.034126,0.499324,0.401573,-0.033867,0.550897,0.370966,-0.019893,0.521321,0.373738,-0.034464,0.510875,0.398405,-0.030672,0.510418,0.418176,-0.024843,0.559803,0.392318,-0.027296,0.534802,0.392282,-0.036738,0.52326,0.409241,-0.032757,0.520364,0.424674,-0.026924
6,200,True,0.9931,0.9931,0.552191,0.469981,-0.0,0.522876,0.445322,-0.002919,0.502763,0.414307,-0.008283,0.492216,0.390912,-0.016074,0.488793,0.370717,-0.024474,0.522127,0.350287,-0.007363,0.523067,0.305228,-0.018293,0.524686,0.274655,-0.026081,0.526357,0.249356,-0.03176,0.538964,0.355156,-0.013158,0.51327,0.351279,-0.029327,0.501085,0.378105,-0.033651,0.499464,0.400391,-0.033562,0.55121,0.370613,-0.019559,0.5216,0.376451,-0.033555,0.511314,0.400447,-0.030471,0.510131,0.41999,-0.025344,0.559863,0.39184,-0.026639,0.534955,0.395865,-0.035486,0.523681,0.412814,-0.032104,0.520152,0.427973,-0.026914
7,233,True,0.9929,0.9929,0.551429,0.468474,-0.0,0.520427,0.4428,-0.003222,0.499913,0.412307,-0.008763,0.489256,0.388836,-0.016706,0.486716,0.369315,-0.025137,0.520363,0.348019,-0.007412,0.521677,0.303227,-0.01861,0.523445,0.2723,-0.02672,0.525149,0.246631,-0.032661,0.537987,0.354093,-0.013249,0.512293,0.35151,-0.029787,0.500144,0.37952,-0.033882,0.49901,0.402317,-0.033641,0.550745,0.370779,-0.019827,0.521854,0.37656,-0.033768,0.511904,0.399764,-0.030138,0.511227,0.418907,-0.024699,0.559908,0.393068,-0.02718,0.534987,0.39635,-0.035851,0.522933,0.412382,-0.032157,0.518784,0.426881,-0.026805
8,266,True,0.9922,0.9922,0.553266,0.471863,-0.0,0.523068,0.446136,-0.002236,0.503291,0.414187,-0.007288,0.493992,0.389753,-0.015059,0.492725,0.369834,-0.023541,0.52281,0.352193,-0.006546,0.524051,0.306412,-0.017496,0.525315,0.275631,-0.025197,0.526855,0.249428,-0.030817,0.54031,0.357106,-0.012716,0.514222,0.350679,-0.028787,0.502091,0.376857,-0.033062,0.50095,0.399077,-0.032887,0.552784,0.372465,-0.01945,0.522116,0.376167,-0.033271,0.511589,0.400327,-0.029943,0.51071,0.420629,-0.024575,0.561267,0.394033,-0.026821,0.535488,0.396409,-0.035362,0.523689,0.413416,-0.031716,0.520255,0.429028,-0.026358
9,300,True,0.9949,0.9949,0.550818,0.468302,-0.0,0.520078,0.442488,-0.00372,0.499859,0.411277,-0.009735,0.489502,0.38802,-0.017963,0.487678,0.368655,-0.026529,0.520165,0.348108,-0.008085,0.523687,0.303256,-0.0196,0.525829,0.272991,-0.027624,0.528124,0.247704,-0.033494,0.538478,0.354606,-0.013995,0.513108,0.352722,-0.031242,0.500788,0.383009,-0.034841,0.501217,0.406737,-0.033982,0.551564,0.372028,-0.020721,0.522491,0.373825,-0.035439,0.512558,0.398625,-0.030504,0.513919,0.418177,-0.023812,0.56076,0.39511,-0.028198,0.53495,0.394802,-0.0374,0.52322,0.411158,-0.032742,0.521585,0.42519,-0.026396
