frame_index,label
0,not_writing
1,not_writing
2,not_writing
3,not_writing
4,not_writing
5,not_writing
6,not_writing
7,not_writing
8,not_writing
9,not_writing
10,not_writing
11,not_writing
12,not_writing
13,not_writing
14,not_writing
15,not_writing
16,not_writing
17,not_writing
18,not_writing
19,not_writing
20,not_writing
21,not_writing
22,not_writing
23,not_writing
24,not_writing
25,not_writing
26,not_writing
27,not_writing
28,not_writing
29,not_writing
30,not_writing
31,writing
32,writing
33,writing
34,writing
35,writing
36,writing
37,writing
38,writing
39,writing
40,writing
41,writing
42,writing
43,writing
44,writing
45,writing
46,writing
47,writing
48,writing
49,writing
50,writing
51,writing
52,writing
53,writing
54,writing
55,writing
56,writing
57,writing
58,writing
59,writing
60,writing
61,writing
62,writing
63,writing
64,writing
65,writing
66,writing
67,writing
68,writing
69,writing
70,writing
71,writing
72,writing
73,writing
74,writing
75,writing
76,writing
77,writing
78,writing
79,writing
80,writing
81,writing
82,writing
83,writing
84,writing
85,writing
86,writing
87,writing
88,writing
89,writing
90,writing
91,writing
92,not_writing
93,not_writing
94,not_writing
95,not_writing
96,not_writing
97,not_writing
98,not_writing
99,not_writing
100,not_writing
101,not_writing
102,not_writing
103,not_writing
104,not_writing
105,writing
106,writing
107,writing
108,writing
109,writing
110,writing
111,writing
112,writing
113,writing
114,writing
115,writing
116,writing
117,writing
118,writing
119,writing
120,writing
121,writing
122,writing
123,writing
124,writing
125,writing
126,writing
127,writing
128,writing
129,writing
130,writing
131,writing
132,writing
133,writing
134,writing
135,writing
136,writing
137,writing
138,writing
139,writing
140,writing
141,writing
142,writing
143,writing
144,writing
145,writing
146,writing
147,writing
148,writing
149,writing
150,writing
151,writing
152,writing
153,writing
154,writing
155,writing
156,writing
157,writing
158,writing
159,writing
160,writing
161,writing
162,writing
163,writing
164,writing
165,writing
166,writing
167,writing
168,writing
169,writing
170,writing
171,writing
172,writing
173,writing
174,writing
175,writing
176,writing
177,writing
178,writing
179,writing
180,writing
181,writing
182,writing
183,writing
184,writing
185,writing
186,writing
187,writing
188,writing
189,writing
190,writing
191,writing
192,writing
193,writing
194,writing
195,writing
196,writing
197,writing
198,writing
199,writing
200,writing
201,writing
202,not_writing
203,not_writing
204,not_writing
205,not_writing
206,not_writing
207,not_writing
208,not_writing
209,not_writing
210,not_writing
211,not_writing
212,not_writing
213,not_writing
214,not_writing
215,not_writing
216,not_writing
217,not_writing
218,not_writing
219,not_writing
220,not_writing
221,not_writing
222,writing
223,writing
224,writing
225,writing
226,writing
227,writing
228,writing
229,writing
230,writing
231,writing
232,writing
233,writing
234,writing
235,writing
236,writing
237,writing
238,writing
239,writing
240,writing
241,writing
242,writing
243,writing
244,writing
245,writing
246,writing
247,writing
248,writing
249,writing
250,writing
251,writing
252,writing
253,writing
254,writing
255,writing
256,writing
257,writing
258,writing
259,writing
260,writing
261,writing
262,writing
263,writing
264,writing
265,writing
266,writing
267,writing
268,writing
269,writing
270,writing
271,writing
272,writing
273,writing
274,writing
275,writing
276,writing
277,writing
278,writing
279,writing
280,writing
281,writing
282,writing
283,writing
284,writing
285,writing
286,writing
287,writing
288,writing
289,writing
290,writing
291,writing
292,writing
293,writing
294,writing
295,writing
296,writing
297,writing
298,writing
299,writing
300,writing
301,writing
302,writing
303,writing
304,writing
305,writing
306,writing
307,writing
308,writing
309,writing
310,writing
311,writing
312,writing
313,writing
314,writing
315,writing
316,writing
317,writing
318,writing
319,writing
320,writing
321,writing
322,writing
323,writing
324,writing
325,writing
326,writing
327,writing
328,writing
329,writing
330,writing
331,writing
332,writing
333,writing
334,writing
335,writing
336,writing
337,writing
338,writing
339,writing
340,writing
341,writing
342,writing
343,writing
344,writing
345,writing
346,writing
347,writing
348,writing
349,writing
350,writing
351,writing
352,writing
353,writing
354,writing
355,writing
356,writing
357,writing
358,writing
359,writing
360,writing
361,writing
362,writing
363,writing
364,writing
365,writing
366,writing
367,writing
368,writing
369,writing
370,writing
371,writing
372,writing
373,writing
374,writing
375,writing
376,writing
377,writing
378,writing
379,writing
380,writing
381,writing
382,writing
383,writing
384,writing
385,writing
386,writing
387,writing
388,writing
389,writing
390,writing
391,writing
392,writing
393,writing
394,writing
395,writing
396,writing
397,writing
398,writing
399,writing
400,writing
401,writing
402,writing
403,writing
404,writing
405,writing
406,writing
407,writing
408,writing
409,writing
410,writing
411,writing
412,writing
413,writing
414,writing
415,writing
416,writing
417,writing
418,writing
419,writing
420,writing
421,writing
422,writing
423,writing
424,writing
425,writing
426,writing
427,writing
428,writing
429,writing
430,writing
431,writing
432,writing
433,writing
434,writing
435,writing
436,writing
437,writing
438,writing
439,writing
440,writing
441,writing
442,writing
443,writing
444,writing
445,writing
446,writing
447,writing
448,writing
449,writing
450,writing
451,writing
452,writing
453,writing
454,writing
455,writing
456,writing
457,writing
458,writing
459,writing
460,writing
461,writing
462,writing
463,writing
464,writing
465,writing
466,writing
467,writing
468,writing
469,writing
470,writing
471,writing
472,writing
473,writing
474,writing
475,writing
476,writing
477,writing
478,writing
479,writing
480,writing
481,writing
482,writing
483,writing
484,writing
485,writing
486,writing
487,writing
488,writing
489,writing
490,writing
491,writing
492,writing
493,writing
494,writing
495,writing
496,writing
497,writing
498,writing
499,writing
500,writing
501,writing
502,writing
503,writing
504,writing
505,writing
506,writing
507,writing
508,writing
509,writing
510,writing
511,writing
512,writing
513,writing
514,writing
515,writing
516,writing
517,writing
518,writing
519,writing
520,writing
521,writing
522,writing
523,writing
524,writing
525,writing
526,writing
527,writing
528,writing
529,writing
530,writing
531,writing
532,writing
533,writing
534,not_writing
535,not_writing
536,not_writing
537,not_writing
538,not_writing
539,not_writing
540,not_writing
541,not_writing
542,not_writing
543,not_writing
544,not_writing
545,not_writing
546,not_writing
547,not_writing
548,writing
549,writing
550,writing
551,writing
552,writing
553,writing
554,writing
555,writing
556,writing
557,writing
558,writing
559,writing
560,writing
561,writing
562,writing
563,writing
564,writing
565,writing
566,writing
567,writing
568,writing
569,writing
570,writing
571,writing
572,writing
573,writing
574,writing
575,writing
576,writing
577,writing
578,writing
579,writing
580,writing
581,writing
582,writing
583,writing
584,writing
585,writing
586,writing
587,writing
588,writing
589,writing
590,writing
591,writing
592,writing
593,writing
594,writing
595,writing
596,writing
597,writing
598,writing
599,writing
600,writing
601,writing
602,writing
603,writing
604,writing
605,writing
606,writing
607,writing
608,writing
609,writing
610,writing
611,writing
612,writing
613,writing
614,writing
615,writing
616,writing
617,writing
618,writing
619,writing
620,writing
621,writing
622,writing
623,writing
624,writing
625,writing
626,writing
627,writing
628,writing
629,writing
630,writing
631,writing
632,writing
633,writing
634,writing
635,writing
636,writing
