frame_index,timestamp_ms,hand_detected,detection_confidence,tracking_confidence,l0_x,l0_y,l0_z,l1_x,l1_y,l1_z,l2_x,l2_y,l2_z,l3_x,l3_y,l3_z,l4_x,l4_y,l4_z,l5_x,l5_y,l5_z,l6_x,l6_y,l6_z,l7_x,l7_y,l7_z,l8_x,l8_y,l8_z,l9_x,l9_y,l9_z,l10_x,l10_y,l10_z,l11_x,l11_y,l11_z,l12_x,l12_y,l12_z,l13_x,l13_y,l13_z,l14_x,l14_y,l14_z,l15_x,l15_y,l15_z,l16_x,l16_y,l16_z,l17_x,l17_y,l17_z,l18_x,l18_y,l18_z,l19_x,l19_y,l19_z,l20_x,l20_y,l20_z
0,0,True,0.9995,0.9995,0.516964,0.763535,0.0,0.569291,0.728928,-0.020796,0.609474,0.667542,-0.038588,0.64337,0.624475,-0.056113,0.676736,0.594424,-0.0721,0.568674,0.587268,-0.044847,0.574441,0.529498,-0.076746,0.577233,0.479585,-0.096873,0.581663,0.438105,-0.111053,0.529506,0.578719,-0.050622,0.570918,0.634037,-0.095475,0.582037,0.697173,-0.104522,0.583933,0.742721,-0.103619,0.494977,0.600957,-0.058254,0.54418,0.671935,-0.097975,0.555903,0.72685,-0.090449,0.558963,0.76104,-0.077573,0.466836,0.637426,-0.068432,0.507728,0.685556,-0.096747,0.527111,0.72608,-0.093676,0.538466,0.751356,-0.085212
1,33,True,0.9949,0.9949,0.524244,0.765315,0.0,0.57383,0.724286,-0.018783,0.611474,0.664694,-0.036274,0.647491,0.622116,-0.054711,0.682882,0.589748,-0.073441,0.56426,0.581967,-0.03984,0.574274,0.529336,-0.067664,0.579872,0.484431,-0.084204,0.587334,0.444208,-0.094817,0.525191,0.57907,-0.04447,0.568336,0.633546,-0.085927,0.582239,0.696626,-0.093102,0.588664,0.745316,-0.089425,0.494491,0.604669,-0.050551,0.545463,0.672913,-0.08612,0.558279,0.725534,-0.080028,0.56521,0.765022,-0.066888,0.470072,0.642805,-0.059218,0.512083,0.688974,-0.083024,0.532413,0.726964,-0.080553,0.545951,0.754657,-0.071461
2,66,True,0.9944,0.9944,0.527724,0.766015,0.0,0.575923,0.728727,-0.020626,0.612593,0.672804,-0.038739,0.647798,0.631001,-0.057417,0.679699,0.598639,-0.076534,0.568357,0.583866,-0.041252,0.575561,0.530178,-0.06927,0.580017,0.484571,-0.086615,0.586632,0.443529,-0.097896,0.528323,0.579613,-0.045032,0.571049,0.636238,-0.086146,0.582913,0.699766,-0.094266,0.587617,0.74786,-0.091489,0.497056,0.606171,-0.050287,0.546148,0.677214,-0.085293,0.559839,0.728487,-0.080552,0.567737,0.765762,-0.06874,0.47275,0.645842,-0.058224,0.513406,0.694121,-0.08127,0.53312,0.73117,-0.078904,0.545891,0.756538,-0.07017
3,100,True,0.9951,0.9951,0.53015,0.766391,0.0,0.577985,0.732299,-0.02051,0.615569,0.680616,-0.039704,0.650532,0.642698,-0.059627,0.682241,0.612042,-0.080201,0.568877,0.586124,-0.04265,0.576264,0.532145,-0.071476,0.580485,0.486308,-0.089511,0.586916,0.445308,-0.101287,0.528532,0.581107,-0.046842,0.571628,0.639968,-0.088567,0.583624,0.704644,-0.096836,0.588243,0.752635,-0.094289,0.496996,0.608209,-0.052402,0.54683,0.680237,-0.088114,0.560787,0.732907,-0.083264,0.568557,0.770381,-0.071385,0.472959,0.648844,-0.06056,0.514429,0.698543,-0.08431,0.534743,0.736395,-0.081809,0.54749,0.761933,-0.072887
4,133,True,0.9954,0.9954,0.532222,0.767994,0.0,0.579362,0.734699,-0.021082,0.61734,0.683833,-0.041001,0.652971,0.646108,-0.061571,0.686359,0.616189,-0.082889,0.569238,0.588111,-0.043557,0.5767,0.533657,-0.073023,0.581067,0.487436,-0.091449,0.586934,0.446237,-0.103338,0.528055,0.583308,-0.047624,0.571345,0.64108,-0.090231,0.58485,0.707235,-0.098398,0.590423,0.756367,-0.095423,0.495913,0.609959,-0.053093,0.546763,0.681737,-0.089633,0.560983,0.736233,-0.084447,0.568751,0.774575,-0.071958,0.471481,0.64997,-0.061187,0.513472,0.699296,-0.085401,0.533555,0.7392,-0.082544,0.545508,0.76594,-0.0731
5,166,True,0.9965,0.9965,0.530699,0.773524,0.0,0.579934,0.73795,-0.020036,0.61909,0.687334,-0.039674,0.654964,0.650316,-0.060557,0.689725,0.620628,-0.082437,0.568727,0.590448,-0.039905,0.575981,0.535035,-0.067134,0.579258,0.489275,-0.084548,0.584247,0.448678,-0.09592,0.526729,0.585659,-0.044246,0.569955,0.642824,-0.084106,0.583338,0.70753,-0.092744,0.588872,0.75619,-0.090583,0.494143,0.612601,-0.049794,0.544283,0.682787,-0.084533,0.559935,0.737901,-0.080013,0.569161,0.777621,-0.068137,0.469874,0.652404,-0.057833,0.509944,0.698191,-0.080534,0.53199,0.736773,-0.077141,0.546526,0.765209,-0.067293
6,200,True,0.9965,0.9965,0.529017,0.776376,0.0,0.57969,0.73977,-0.020382,0.619828,0.688151,-0.040328,0.656605,0.650127,-0.061613,0.693652,0.620891,-0.083976,0.567852,0.591299,-0.039522,0.574529,0.537531,-0.06661,0.57807,0.493153,-0.084323,0.583678,0.453542,-0.095968,0.525337,0.587381,-0.043795,0.569354,0.645362,-0.083365,0.583154,0.709558,-0.092467,0.588925,0.758303,-0.090784,0.492241,0.615523,-0.04932,0.541387,0.684928,-0.083333,0.557881,0.738672,-0.079147,0.567942,0.77808,-0.067785,0.467202,0.656395,-0.057421,0.506208,0.701056,-0.079212,0.52946,0.737135,-0.075878,0.54542,0.764602,-0.066374
7,233,True,0.9964,0.9964,0.528155,0.776339,0.0,0.579822,0.739013,-0.021182,0.620994,0.687634,-0.041571,0.659074,0.650463,-0.063066,0.694499,0.621008,-0.085443,0.566936,0.591975,-0.042317,0.572436,0.537994,-0.069912,0.576161,0.493802,-0.087687,0.58137,0.454564,-0.0996,0.523474,0.589375,-0.046599,0.567491,0.649206,-0.086612,0.582811,0.711978,-0.095583,0.588583,0.758633,-0.094236,0.490215,0.618783,-0.052134,0.540417,0.690201,-0.085631,0.557004,0.740749,-0.081025,0.565817,0.776724,-0.070087,0.465405,0.66062,-0.060445,0.506213,0.707272,-0.081719,0.528897,0.741864,-0.078437,0.543351,0.76672,-0.069528
8,266,True,0.9955,0.9955,0.528402,0.777895,0.0,0.580018,0.739944,-0.022377,0.621159,0.68825,-0.04285,0.659503,0.651209,-0.064189,0.695435,0.621611,-0.086313,0.566896,0.590826,-0.042489,0.5702,0.537281,-0.069747,0.571513,0.494786,-0.087335,0.573916,0.456977,-0.099204,0.522223,0.58922,-0.046108,0.564705,0.649925,-0.085832,0.579912,0.712617,-0.095372,0.584883,0.758293,-0.094684,0.488465,0.619489,-0.051063,0.537688,0.692036,-0.0848,0.553926,0.741775,-0.08097,0.562068,0.776092,-0.070676,0.463217,0.661978,-0.058844,0.503481,0.708624,-0.08066,0.526861,0.743459,-0.077866,0.542064,0.767983,-0.069323
9,300,True,0.9959,0.9959,0.529021,0.776542,0.0,0.580917,0.739408,-0.023671,0.621851,0.68883,-0.044868,0.659984,0.651886,-0.066854,0.695701,0.622044,-0.089579,0.566676,0.59128,-0.043305,0.56888,0.536531,-0.070587,0.567851,0.492913,-0.088144,0.567703,0.45475,-0.100167,0.521232,0.589967,-0.046618,0.560796,0.650193,-0.087166,0.577223,0.71228,-0.097193,0.58385,0.757744,-0.096654,0.48685,0.620388,-0.051341,0.534014,0.692937,-0.086023,0.552337,0.742517,-0.082744,0.562627,0.776848,-0.072584,0.461339,0.662986,-0.059006,0.499419,0.710903,-0.081875,0.523817,0.745968,-0.07986,0.540595,0.770616,-0.071675
