frame_index,timestamp_ms,hand_detected,detection_confidence,tracking_confidence,l0_x,l0_y,l0_z,l1_x,l1_y,l1_z,l2_x,l2_y,l2_z,l3_x,l3_y,l3_z,l4_x,l4_y,l4_z,l5_x,l5_y,l5_z,l6_x,l6_y,l6_z,l7_x,l7_y,l7_z,l8_x,l8_y,l8_z,l9_x,l9_y,l9_z,l10_x,l10_y,l10_z,l11_x,l11_y,l11_z,l12_x,l12_y,l12_z,l13_x,l13_y,l13_z,l14_x,l14_y,l14_z,l15_x,l15_y,l15_z,l16_x,l16_y,l16_z,l17_x,l17_y,l17_z,l18_x,l18_y,l18_z,l19_x,l19_y,l19_z,l20_x,l20_y,l20_z
0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,33,True,0.8861,0.8861,0.615582,0.959267,0.0,0.607976,0.926514,-0.023099,0.60342,0.894248,-0.044482,0.596103,0.862952,-0.062965,0.59145,0.832377,-0.082754,0.623137,0.930083,-0.049055,0.597096,0.938697,-0.06797,0.582377,0.949176,-0.08171,0.569042,0.9583,-0.091213,0.627896,0.966844,-0.046282,0.602382,0.983809,-0.060268,0.585797,0.99486,-0.067323,0.572278,1.005101,-0.074132,0.631157,0.995172,-0.043572,0.611374,1.014656,-0.055252,0.599351,1.023209,-0.059216,0.590399,1.031867,-0.062881,0.632571,1.014793,-0.042619,0.61613,1.027684,-0.049961,0.603648,1.034965,-0.050142,0.593667,1.042066,-0.051038
2,66,True,0.9418,0.9418,0.576092,0.960481,-0.0,0.577931,0.921624,-0.022408,0.584454,0.879277,-0.043864,0.581973,0.838564,-0.063009,0.577654,0.804962,-0.082579,0.624979,0.923447,-0.045642,0.60027,0.940049,-0.066003,0.577851,0.948001,-0.080392,0.56161,0.950608,-0.089693,0.631921,0.963817,-0.044516,0.607581,0.982585,-0.059921,0.588523,0.994795,-0.068387,0.575793,1.003152,-0.075312,0.633186,0.996466,-0.04371,0.612624,1.013793,-0.057318,0.593025,1.022629,-0.05996,0.582117,1.027688,-0.061888,0.630208,1.019376,-0.044837,0.61252,1.038026,-0.056206,0.595215,1.047861,-0.055656,0.584482,1.053655,-0.054136
3,100,True,0.5434,0.5434,0.61,0.984706,-0.0,0.603061,0.938426,-0.022655,0.595145,0.887325,-0.045798,0.581346,0.846698,-0.066796,0.573449,0.815275,-0.089091,0.611094,0.934006,-0.062351,0.582695,0.939987,-0.091133,0.568615,0.944207,-0.110749,0.550468,0.94514,-0.121579,0.6101,0.981755,-0.063511,0.580316,0.994398,-0.087831,0.558785,1.004181,-0.096886,0.539259,1.008601,-0.103485,0.607101,1.019597,-0.063914,0.573239,1.029306,-0.090288,0.545146,1.03652,-0.09108,0.52441,1.035997,-0.088431,0.602285,1.046193,-0.06549,0.57807,1.059572,-0.08425,0.554635,1.064379,-0.080597,0.53635,1.060814,-0.075877
4,133,True,0.6595,0.6595,0.610591,1.045938,-0.0,0.621944,0.989951,-0.017454,0.612381,0.94125,-0.031517,0.58536,0.929944,-0.045543,0.556749,0.934332,-0.062896,0.607818,0.923061,-0.037744,0.592702,0.869952,-0.058737,0.578125,0.835202,-0.073135,0.566123,0.806822,-0.083115,0.589505,0.956374,-0.04127,0.548042,0.952151,-0.071906,0.513408,0.972173,-0.085583,0.492527,0.992013,-0.091256,0.569943,0.995746,-0.044929,0.529687,1.000265,-0.076109,0.51502,1.02199,-0.079765,0.511743,1.039216,-0.075573,0.55387,1.03371,-0.048895,0.518843,1.030676,-0.070092,0.510756,1.042552,-0.068188,0.511073,1.054558,-0.062159
5,166,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,200,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,233,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,266,True,0.5797,0.5797,0.592762,0.964727,-0.0,0.588766,0.926815,-0.016202,0.581588,0.885542,-0.035524,0.56704,0.850041,-0.053194,0.555849,0.819532,-0.071468,0.604084,0.922242,-0.049169,0.580382,0.931669,-0.070406,0.559322,0.934418,-0.08452,0.537954,0.933321,-0.092325,0.60751,0.956527,-0.049845,0.57703,0.968586,-0.066469,0.55394,0.973015,-0.072258,0.535767,0.974379,-0.077474,0.609499,0.984838,-0.049646,0.579916,0.991761,-0.064458,0.558007,0.998244,-0.063874,0.54199,0.999791,-0.063215,0.609799,1.004231,-0.050521,0.588923,1.012187,-0.061403,0.571677,1.019105,-0.058135,0.559114,1.022538,-0.054854
9,300,True,0.591,0.591,0.572278,0.975815,-0.0,0.575498,0.940639,-0.022516,0.575161,0.90147,-0.038546,0.568345,0.862955,-0.051478,0.562695,0.828813,-0.063909,0.588269,0.9322,-0.04403,0.552436,0.947152,-0.069626,0.533232,0.951665,-0.0866,0.521774,0.952114,-0.09566,0.589218,0.969895,-0.042255,0.550598,0.983686,-0.062291,0.534074,0.993392,-0.068967,0.529128,1.004037,-0.07417,0.587589,1.001426,-0.041543,0.553894,1.016897,-0.066033,0.539725,1.03033,-0.067481,0.536234,1.043205,-0.065387,0.583708,1.023859,-0.04203,0.559014,1.039629,-0.061074,0.546062,1.05402,-0.060603,0.543299,1.066833,-0.05765
