frame_index,timestamp_ms,hand_detected,detection_confidence,tracking_confidence,l0_x,l0_y,l0_z,l1_x,l1_y,l1_z,l2_x,l2_y,l2_z,l3_x,l3_y,l3_z,l4_x,l4_y,l4_z,l5_x,l5_y,l5_z,l6_x,l6_y,l6_z,l7_x,l7_y,l7_z,l8_x,l8_y,l8_z,l9_x,l9_y,l9_z,l10_x,l10_y,l10_z,l11_x,l11_y,l11_z,l12_x,l12_y,l12_z,l13_x,l13_y,l13_z,l14_x,l14_y,l14_z,l15_x,l15_y,l15_z,l16_x,l16_y,l16_z,l17_x,l17_y,l17_z,l18_x,l18_y,l18_z,l19_x,l19_y,l19_z,l20_x,l20_y,l20_z
0,0,True,0.9822,0.9822,0.55729,0.460813,-0.0,0.534567,0.437305,-0.002227,0.522201,0.403084,-0.003059,0.513451,0.37456,-0.006981,0.504609,0.353105,-0.010589,0.541883,0.367451,0.009977,0.546559,0.328775,0.00586,0.547104,0.304656,0.00306,0.549864,0.2845,0.000698,0.550676,0.366272,0.005841,0.540602,0.332477,-0.007404,0.527162,0.343939,-0.013671,0.520935,0.360971,-0.013692,0.560498,0.367062,0.000281,0.547695,0.336209,-0.013171,0.532249,0.348732,-0.016352,0.524323,0.367691,-0.013585,0.572731,0.370909,-0.005674,0.563653,0.34181,-0.012882,0.550468,0.339869,-0.013654,0.540798,0.348778,-0.011725
1,33,True,0.9846,0.9846,0.557164,0.459095,-0.0,0.534749,0.435902,-0.000235,0.522088,0.403432,5e-05,0.514517,0.378038,-0.002929,0.509819,0.356992,-0.005726,0.54058,0.369749,0.010047,0.545604,0.331437,0.005084,0.545226,0.308141,0.001528,0.54603,0.289328,-0.000757,0.548206,0.369044,0.005213,0.537533,0.33292,-0.008872,0.522461,0.345583,-0.015669,0.515809,0.366912,-0.0154,0.556531,0.369997,-0.000788,0.54667,0.337692,-0.013891,0.529506,0.351471,-0.017317,0.521316,0.3719,-0.014396,0.567285,0.373369,-0.006936,0.563529,0.344097,-0.013655,0.550577,0.341429,-0.014751,0.54056,0.350589,-0.012816
2,66,True,0.9812,0.9812,0.555789,0.459037,-0.0,0.534189,0.441159,0.000481,0.521532,0.410682,0.001146,0.514122,0.388612,-0.00149,0.510548,0.372202,-0.004041,0.538745,0.371263,0.010177,0.542719,0.333041,0.006025,0.542635,0.310443,0.002655,0.54404,0.291995,0.000292,0.546108,0.370911,0.004831,0.535744,0.336754,-0.007474,0.520412,0.347197,-0.014129,0.513233,0.366616,-0.014439,0.553643,0.371846,-0.001493,0.543297,0.340083,-0.012611,0.526713,0.351555,-0.016088,0.518891,0.370511,-0.014061,0.563172,0.374697,-0.007991,0.555675,0.34638,-0.013885,0.541792,0.344168,-0.014842,0.532121,0.353436,-0.01314
3,100,True,0.986,0.986,0.552917,0.461556,-0.0,0.531218,0.444619,-0.000943,0.517559,0.414431,-0.001622,0.510645,0.390838,-0.005254,0.510637,0.374695,-0.008817,0.534712,0.37554,0.006707,0.540247,0.335943,0.001664,0.54112,0.312991,-0.002058,0.543652,0.294672,-0.004554,0.542569,0.375002,0.002141,0.531714,0.340371,-0.01054,0.517333,0.351251,-0.016509,0.511554,0.370884,-0.016389,0.550703,0.376108,-0.003403,0.539538,0.342873,-0.014936,0.524798,0.35638,-0.017222,0.519199,0.377386,-0.014262,0.560984,0.379136,-0.009239,0.553979,0.350315,-0.015797,0.541526,0.3476,-0.016563,0.533043,0.356922,-0.014537
4,133,True,0.9876,0.9876,0.550524,0.465153,-0.0,0.528493,0.446298,-0.000147,0.514416,0.416502,-0.000636,0.507059,0.393056,-0.004195,0.50857,0.379277,-0.007733,0.532224,0.379133,0.007752,0.534041,0.341387,0.002311,0.532348,0.32558,-0.001805,0.532848,0.314612,-0.00431,0.539186,0.37836,0.003092,0.528287,0.345574,-0.009223,0.515101,0.356818,-0.015787,0.509245,0.375496,-0.01634,0.547264,0.378998,-0.002556,0.534901,0.347889,-0.014113,0.520624,0.362412,-0.017372,0.51459,0.38362,-0.0152,0.5575,0.381385,-0.008318,0.5488,0.35388,-0.014555,0.537585,0.350751,-0.0156,0.530147,0.357761,-0.013984
5,166,True,0.9905,0.9905,0.546417,0.471308,-0.0,0.526296,0.454025,-1.8e-05,0.51265,0.423858,-0.000463,0.504297,0.402355,-0.004024,0.500899,0.388308,-0.007558,0.531415,0.385962,0.00713,0.53206,0.34628,0.000994,0.529677,0.331021,-0.003554,0.530154,0.32075,-0.006189,0.538392,0.385228,0.002065,0.525595,0.351071,-0.010419,0.511074,0.362742,-0.016655,0.50521,0.381017,-0.016981,0.546302,0.386311,-0.004101,0.53234,0.353086,-0.015707,0.516948,0.367651,-0.018401,0.511378,0.387828,-0.015873,0.556506,0.388983,-0.010421,0.546171,0.360046,-0.017046,0.531885,0.359207,-0.017817,0.523072,0.368271,-0.015892
6,200,True,0.9859,0.9859,0.542838,0.479871,-0.0,0.521652,0.457078,-0.000931,0.507299,0.425073,-0.002318,0.498055,0.39972,-0.00671,0.492547,0.37653,-0.009846,0.522176,0.395152,0.009818,0.517622,0.360618,-0.00107,0.506666,0.370954,-0.008751,0.502601,0.386476,-0.011593,0.530171,0.39292,0.005494,0.52148,0.356574,-0.007228,0.508749,0.372287,-0.013927,0.505124,0.391818,-0.014644,0.540302,0.3931,-0.000873,0.529909,0.3585,-0.011874,0.515104,0.375005,-0.01416,0.510133,0.396296,-0.011605,0.552362,0.395466,-0.007606,0.545796,0.365502,-0.012579,0.532399,0.361933,-0.012826,0.523509,0.367988,-0.010907
7,233,True,0.9807,0.9807,0.543202,0.483855,-0.0,0.520582,0.462029,4.3e-05,0.505484,0.430725,-0.00063,0.496736,0.405408,-0.004424,0.492806,0.382247,-0.007391,0.51912,0.400453,0.012365,0.511725,0.372023,0.002692,0.501646,0.38023,-0.005067,0.497109,0.392497,-0.008445,0.527913,0.397178,0.007601,0.51807,0.363173,-0.004564,0.506972,0.377625,-0.012209,0.503377,0.39627,-0.0137,0.53857,0.396253,0.00096,0.527334,0.362587,-0.010079,0.512905,0.378209,-0.013443,0.507071,0.398784,-0.011641,0.550643,0.397673,-0.005852,0.541771,0.369768,-0.011208,0.529062,0.367507,-0.011861,0.520674,0.373376,-0.010181
8,266,True,0.9945,0.9945,0.538235,0.480575,0.0,0.518231,0.462802,-0.001295,0.503251,0.430554,-0.002508,0.49426,0.406577,-0.006602,0.488776,0.384414,-0.010653,0.521033,0.392619,0.004684,0.529364,0.350688,-0.002597,0.533115,0.325559,-0.007638,0.53756,0.305201,-0.010705,0.529904,0.393388,-8.8e-05,0.515412,0.362542,-0.014708,0.50262,0.378378,-0.020594,0.498623,0.399671,-0.020007,0.538689,0.396373,-0.005946,0.523085,0.366084,-0.01999,0.509806,0.38439,-0.021088,0.505694,0.406377,-0.016517,0.549476,0.400606,-0.012047,0.538501,0.373613,-0.021385,0.525309,0.372816,-0.022286,0.516608,0.380574,-0.01951
9,300,True,0.9916,0.9916,0.540555,0.479506,0.0,0.518381,0.463816,-0.001515,0.503635,0.433913,-0.003186,0.495432,0.411546,-0.008089,0.493248,0.391631,-0.012825,0.517241,0.392824,0.005026,0.518093,0.347275,-0.001211,0.518207,0.321259,-0.005137,0.520037,0.30029,-0.007744,0.525954,0.393739,-0.000434,0.512892,0.363177,-0.015267,0.502428,0.374679,-0.021769,0.498542,0.38985,-0.021855,0.535521,0.395848,-0.006956,0.520079,0.366338,-0.021638,0.507749,0.384555,-0.023298,0.504017,0.404984,-0.019436,0.54663,0.399139,-0.013732,0.534355,0.372552,-0.022685,0.522116,0.376206,-0.022739,0.51526,0.386882,-0.019835
10,333,True,0.9959,0.9959,0.541587,0.485607,-0.0,0.517469,0.464685,0.000921,0.503174,0.433203,0.000371,0.495625,0.409878,-0.003915,0.491811,0.389301,-0.008386,0.518935,0.396015,0.007519,0.526478,0.351162,0.000423,0.529476,0.327179,-0.003986,0.533785,0.306312,-0.006784,0.527042,0.395733,0.001169,0.509765,0.363346,-0.014409,0.499126,0.384951,-0.0203,0.498472,0.409064,-0.019495,0.535857,0.397576,-0.006343,0.516572,0.364846,-0.02165,0.504295,0.386836,-0.023187,0.502501,0.411261,-0.018796,0.547033,0.400548,-0.013893,0.532593,0.372391,-0.02403,0.519878,0.375727,-0.025198,0.513604,0.387031,-0.022741
11,366,True,0.9908,0.9908,0.542104,0.48489,-0.0,0.517497,0.462757,0.001667,0.502813,0.432514,0.001069,0.495476,0.408506,-0.00331,0.492121,0.387394,-0.006972,0.51445,0.398786,0.011485,0.508989,0.362732,0.00238,0.502583,0.368323,-0.003517,0.502578,0.376992,-0.005926,0.523099,0.397467,0.005123,0.509399,0.364508,-0.009472,0.499757,0.387166,-0.016008,0.498968,0.410841,-0.015804,0.533611,0.397549,-0.002974,0.518352,0.364659,-0.01613,0.505625,0.385237,-0.018646,0.502996,0.407952,-0.015734,0.545996,0.398854,-0.011076,0.533365,0.371836,-0.018156,0.520493,0.375114,-0.01892,0.514056,0.384736,-0.016998
12,400,True,0.9947,0.9947,0.540622,0.481679,0.0,0.51845,0.46623,5.8e-05,0.505355,0.435919,-0.000831,0.499331,0.413977,-0.0052,0.498697,0.39585,-0.009723,0.517903,0.394985,0.00645,0.52157,0.352724,-0.000365,0.523713,0.330344,-0.005153,0.527879,0.310601,-0.00821,0.526562,0.394802,0.000567,0.512405,0.363621,-0.014547,0.50042,0.380445,-0.0215,0.497635,0.40038,-0.021577,0.536211,0.396409,-0.00628,0.520808,0.365181,-0.020842,0.507098,0.384172,-0.02362,0.503304,0.405423,-0.020321,0.54795,0.398821,-0.013182,0.536745,0.369742,-0.022461,0.523225,0.370631,-0.023858,0.515186,0.379366,-0.021771
13,433,True,0.9882,0.9882,0.540128,0.477743,0.0,0.518165,0.462514,-0.001614,0.503609,0.431261,-0.002896,0.495965,0.407344,-0.007202,0.492737,0.386984,-0.011376,0.516883,0.391681,0.004065,0.5219,0.345619,-0.002966,0.524269,0.319599,-0.00719,0.52807,0.297391,-0.009796,0.52635,0.392054,-0.000918,0.511098,0.360073,-0.015824,0.500192,0.37618,-0.021317,0.498219,0.39547,-0.020463,0.536137,0.394527,-0.007012,0.519482,0.364541,-0.021579,0.506178,0.383619,-0.022626,0.502542,0.404925,-0.018081,0.547388,0.398305,-0.013395,0.535609,0.37016,-0.022598,0.522579,0.37217,-0.022945,0.514819,0.382439,-0.019995
14,466,True,0.9941,0.9941,0.541099,0.480234,-0.0,0.518354,0.461052,-0.000496,0.504101,0.429082,-0.001587,0.49568,0.40498,-0.006179,0.491723,0.383708,-0.01069,0.517757,0.391187,0.006442,0.523827,0.345957,-0.000756,0.526846,0.322872,-0.004991,0.531422,0.302645,-0.007393,0.527086,0.391665,0.000792,0.512023,0.358816,-0.014346,0.500862,0.377314,-0.019888,0.498924,0.397164,-0.018896,0.536818,0.393954,-0.006106,0.519717,0.362989,-0.021233,0.507474,0.384539,-0.022265,0.505176,0.406728,-0.017441,0.548512,0.396768,-0.01318,0.53696,0.366661,-0.022377,0.52423,0.367936,-0.022626,0.516713,0.376858,-0.019565
15,500,True,0.9949,0.9949,0.540833,0.480509,-0.0,0.518096,0.461982,-0.001074,0.502991,0.428663,-0.002243,0.493613,0.404259,-0.006722,0.488572,0.381719,-0.01095,0.518019,0.389075,0.005503,0.526946,0.343342,-0.002209,0.530833,0.319556,-0.00622,0.536085,0.297648,-0.008539,0.527843,0.389855,-0.00012,0.51154,0.356481,-0.016286,0.499669,0.378733,-0.021092,0.498463,0.401476,-0.019171,0.537576,0.393627,-0.007095,0.519804,0.362631,-0.023113,0.506775,0.385701,-0.023249,0.504391,0.408361,-0.017391,0.548933,0.398614,-0.014323,0.53831,0.367787,-0.024128,0.525449,0.36748,-0.024425,0.517729,0.374459,-0.021218
16,533,True,0.995,0.995,0.541214,0.481891,-0.0,0.517643,0.462225,-0.001196,0.503082,0.428174,-0.002108,0.493534,0.402926,-0.006366,0.487742,0.379634,-0.010324,0.517852,0.390194,0.00626,0.526374,0.344508,-0.001809,0.530494,0.320851,-0.005871,0.535873,0.29935,-0.007998,0.526638,0.390554,0.000773,0.50953,0.35692,-0.016003,0.499212,0.381534,-0.020643,0.499276,0.405069,-0.01824,0.536149,0.393488,-0.006186,0.517932,0.362334,-0.02284,0.507115,0.387501,-0.022431,0.506353,0.410403,-0.01581,0.547887,0.39762,-0.013416,0.53749,0.367006,-0.023089,0.526383,0.363987,-0.023029,0.520007,0.366703,-0.019464
17,566,True,0.9952,0.9952,0.541622,0.48101,-0.0,0.517471,0.460503,2e-05,0.503297,0.427743,-0.000573,0.494607,0.403026,-0.004838,0.488918,0.379893,-0.008964,0.517754,0.390689,0.007528,0.522538,0.343477,0.00059,0.524476,0.319909,-0.003127,0.52815,0.299579,-0.005175,0.526769,0.391446,0.001574,0.510636,0.35872,-0.01424,0.499766,0.380677,-0.019427,0.498666,0.402786,-0.017812,0.536662,0.39395,-0.005693,0.519678,0.362616,-0.02115,0.508175,0.385285,-0.021719,0.506639,0.407298,-0.016403,0.548933,0.396955,-0.013115,0.538667,0.366281,-0.022403,0.526705,0.367099,-0.022582,0.519829,0.374938,-0.019395
18,600,True,0.9953,0.9953,0.540747,0.481451,-0.0,0.517264,0.461094,-0.001239,0.503327,0.428072,-0.002444,0.494638,0.403926,-0.006855,0.48944,0.381577,-0.010991,0.518983,0.38867,0.005436,0.527428,0.343288,-0.002568,0.531063,0.320365,-0.006872,0.536191,0.298981,-0.009321,0.527522,0.389626,-7e-05,0.511054,0.355813,-0.016287,0.499873,0.379191,-0.021004,0.499134,0.40226,-0.01898,0.536498,0.393552,-0.006967,0.518384,0.362462,-0.022642,0.506956,0.386022,-0.022289,0.505808,0.408571,-0.016204,0.547407,0.398891,-0.01421,0.536552,0.368571,-0.023569,0.524434,0.366791,-0.02357,0.517527,0.371758,-0.020236
19,633,True,0.9944,0.9944,0.542387,0.482078,-0.0,0.51829,0.461912,0.000165,0.503945,0.429162,-0.00029,0.494831,0.405142,-0.004644,0.489739,0.382851,-0.008853,0.520089,0.389641,0.009166,0.52793,0.344876,0.00209,0.531419,0.322086,-0.002163,0.536746,0.300773,-0.004832,0.528831,0.390264,0.002768,0.513039,0.356076,-0.01264,0.501138,0.377316,-0.017842,0.50001,0.399075,-0.016327,0.537709,0.392922,-0.005081,0.519735,0.360822,-0.020147,0.507672,0.384452,-0.020116,0.506837,0.407912,-0.014349,0.548368,0.39662,-0.013274,0.534648,0.367887,-0.02237,0.52182,0.372768,-0.02194,0.516032,0.384927,-0.018239
20,666,True,0.9944,0.9944,0.542039,0.481847,-0.0,0.517781,0.463141,-0.00057,0.50354,0.43012,-0.001368,0.495559,0.405976,-0.005793,0.491965,0.384185,-0.010025,0.517709,0.390364,0.007078,0.524313,0.343858,0.000339,0.527567,0.320411,-0.003482,0.532525,0.298704,-0.005854,0.527484,0.39149,0.001166,0.512628,0.358183,-0.01394,0.50108,0.377624,-0.019173,0.499246,0.398056,-0.017873,0.537217,0.394878,-0.006023,0.519681,0.363976,-0.020827,0.507382,0.386785,-0.02108,0.505826,0.409716,-0.015716,0.548091,0.399377,-0.013555,0.535284,0.369722,-0.022506,0.521683,0.372835,-0.022282,0.514447,0.383699,-0.018877
21,700,True,0.9929,0.9929,0.542975,0.483774,-0.0,0.518008,0.46417,-0.000298,0.50318,0.431494,-0.000961,0.49494,0.407654,-0.005246,0.491007,0.386345,-0.009549,0.51599,0.392441,0.007455,0.519564,0.345224,0.001001,0.521477,0.321188,-0.002994,0.525003,0.299197,-0.00562,0.526419,0.393333,0.001508,0.511868,0.36062,-0.013781,0.501645,0.380703,-0.019684,0.500275,0.402286,-0.018907,0.536513,0.396409,-0.005648,0.519375,0.364533,-0.020093,0.506914,0.387156,-0.021029,0.504716,0.410561,-0.016455,0.547662,0.400882,-0.013102,0.533872,0.372,-0.021873,0.519713,0.376881,-0.022065,0.511909,0.389083,-0.01916
22,733,True,0.9892,0.9892,0.541626,0.48279,0.0,0.51654,0.46263,-0.000893,0.501653,0.43051,-0.002154,0.493683,0.405863,-0.006573,0.490459,0.383001,-0.010611,0.513062,0.390183,0.004289,0.513138,0.343285,-0.001687,0.514315,0.317659,-0.004782,0.515959,0.295349,-0.006399,0.523534,0.390848,-0.000566,0.515716,0.355271,-0.010841,0.511146,0.350778,-0.014741,0.509872,0.349791,-0.014874,0.534716,0.394831,-0.006607,0.516733,0.367622,-0.019488,0.504885,0.390713,-0.020092,0.502299,0.414059,-0.016064,0.547152,0.400734,-0.012876,0.533558,0.373898,-0.020913,0.519288,0.37919,-0.020645,0.510305,0.390807,-0.018037
