frame_index,timestamp_ms,hand_detected,detection_confidence,tracking_confidence,l0_x,l0_y,l0_z,l1_x,l1_y,l1_z,l2_x,l2_y,l2_z,l3_x,l3_y,l3_z,l4_x,l4_y,l4_z,l5_x,l5_y,l5_z,l6_x,l6_y,l6_z,l7_x,l7_y,l7_z,l8_x,l8_y,l8_z,l9_x,l9_y,l9_z,l10_x,l10_y,l10_z,l11_x,l11_y,l11_z,l12_x,l12_y,l12_z,l13_x,l13_y,l13_z,l14_x,l14_y,l14_z,l15_x,l15_y,l15_z,l16_x,l16_y,l16_z,l17_x,l17_y,l17_z,l18_x,l18_y,l18_z,l19_x,l19_y,l19_z,l20_x,l20_y,l20_z
0,0,True,0.9848,0.9848,0.471201,0.808849,0.0,0.513953,0.818294,-0.012491,0.548466,0.860719,-0.021881,0.561352,0.909749,-0.027865,0.562393,0.947912,-0.032867,0.533619,0.868138,-0.041798,0.552461,0.938116,-0.05879,0.561784,0.978796,-0.064774,0.566149,1.004502,-0.066089,0.503024,0.883556,-0.039919,0.520334,0.956135,-0.051393,0.531364,0.990454,-0.048814,0.536214,1.006299,-0.045397,0.474858,0.894724,-0.037648,0.49055,0.967415,-0.047335,0.504178,0.982192,-0.039117,0.51153,0.976103,-0.030334,0.451331,0.902117,-0.03611,0.462074,0.960412,-0.043548,0.47388,0.974082,-0.038159,0.48028,0.970017,-0.030958
1,33,True,0.9948,0.9948,0.465389,0.804834,0.0,0.511047,0.811446,-0.005822,0.544134,0.849738,-0.014878,0.560511,0.899827,-0.021419,0.566265,0.939909,-0.027693,0.533192,0.864743,-0.039433,0.552686,0.934387,-0.053417,0.563372,0.974407,-0.05893,0.569685,1.000832,-0.060923,0.50533,0.882441,-0.040857,0.524415,0.95807,-0.050825,0.532814,0.984483,-0.047783,0.536974,0.994853,-0.044743,0.47685,0.895873,-0.040343,0.494306,0.971094,-0.045379,0.503646,0.980937,-0.034626,0.507014,0.973465,-0.026258,0.451373,0.903256,-0.040141,0.464719,0.966136,-0.042871,0.476358,0.974007,-0.034281,0.481995,0.96623,-0.026267
2,66,True,0.9921,0.9921,0.465489,0.803205,0.0,0.512487,0.812386,-0.005146,0.54534,0.851523,-0.013605,0.560779,0.902288,-0.019686,0.566011,0.94293,-0.025272,0.533944,0.866498,-0.036811,0.552,0.934165,-0.049502,0.561543,0.972858,-0.053942,0.566891,0.998668,-0.055223,0.505006,0.883526,-0.038313,0.52397,0.958267,-0.047711,0.532932,0.983501,-0.043962,0.536878,0.993673,-0.040202,0.476495,0.896522,-0.037939,0.493241,0.97088,-0.042666,0.505042,0.980571,-0.031315,0.510365,0.974033,-0.022278,0.451074,0.903745,-0.037834,0.464523,0.967653,-0.039826,0.477355,0.975005,-0.030552,0.484101,0.966999,-0.021934
3,100,True,0.9924,0.9924,0.465743,0.804272,0.0,0.512732,0.812584,-0.005687,0.546309,0.85313,-0.013728,0.562379,0.90532,-0.01928,0.569768,0.946574,-0.024245,0.533518,0.867565,-0.035856,0.551944,0.935891,-0.04806,0.561844,0.97436,-0.052099,0.567384,0.99968,-0.05317,0.504437,0.88475,-0.037141,0.524023,0.95985,-0.046299,0.533244,0.983065,-0.042541,0.537264,0.990736,-0.038795,0.475858,0.89769,-0.036687,0.493613,0.971475,-0.041227,0.504879,0.980277,-0.029942,0.509611,0.973179,-0.02106,0.450529,0.904867,-0.036578,0.464674,0.967973,-0.038531,0.477211,0.975869,-0.029411,0.483635,0.968525,-0.021055
4,133,True,0.9895,0.9895,0.464205,0.80223,0.0,0.511311,0.810318,-0.005372,0.544581,0.852058,-0.01337,0.560944,0.903938,-0.018957,0.568787,0.94469,-0.024093,0.533471,0.86537,-0.036315,0.552522,0.934479,-0.049293,0.562328,0.974507,-0.053909,0.567563,1.001078,-0.05514,0.505169,0.882333,-0.037715,0.524468,0.958638,-0.047163,0.53336,0.984689,-0.043822,0.537435,0.993731,-0.040161,0.476615,0.895529,-0.037318,0.493625,0.97074,-0.041816,0.504956,0.983583,-0.031152,0.510503,0.979016,-0.022606,0.451133,0.903001,-0.037223,0.464094,0.966458,-0.039142,0.476419,0.976877,-0.030386,0.483442,0.971393,-0.022148
5,166,True,0.9914,0.9914,0.465625,0.804577,0.0,0.512882,0.812734,-0.005464,0.546229,0.852707,-0.013993,0.562632,0.905019,-0.019867,0.569398,0.946652,-0.025169,0.53438,0.866171,-0.038526,0.553049,0.935899,-0.050952,0.56237,0.975004,-0.054247,0.566979,1.000391,-0.054469,0.505454,0.883316,-0.039817,0.525154,0.960654,-0.049603,0.534304,0.986292,-0.045451,0.537826,0.994717,-0.041092,0.476875,0.896578,-0.039099,0.493902,0.972667,-0.044156,0.505338,0.984357,-0.033187,0.510631,0.97861,-0.024278,0.451222,0.904106,-0.038553,0.464114,0.968281,-0.040709,0.476646,0.97781,-0.031846,0.483881,0.971294,-0.023483
6,200,True,0.9916,0.9916,0.464824,0.80235,0.0,0.512028,0.810667,-0.005208,0.545134,0.851317,-0.01347,0.561534,0.902891,-0.019285,0.568384,0.943907,-0.024562,0.53427,0.865832,-0.036951,0.552594,0.934914,-0.049622,0.562438,0.974016,-0.053469,0.567642,0.999681,-0.054059,0.505535,0.882895,-0.03844,0.52508,0.959553,-0.048131,0.534305,0.986028,-0.044375,0.538106,0.995691,-0.040242,0.47696,0.896114,-0.038054,0.493775,0.971405,-0.042997,0.505198,0.984758,-0.032422,0.510826,0.981057,-0.023716,0.451432,0.903472,-0.037862,0.464239,0.967238,-0.039795,0.477013,0.978152,-0.031041,0.484704,0.97345,-0.02271
7,233,True,0.9928,0.9928,0.467133,0.804614,0.0,0.514012,0.81309,-0.005273,0.546396,0.853957,-0.013615,0.56201,0.905905,-0.019397,0.568169,0.947198,-0.024707,0.535135,0.867988,-0.038009,0.554115,0.938277,-0.050389,0.563969,0.97813,-0.053866,0.568781,1.004495,-0.054233,0.506152,0.884532,-0.039371,0.525791,0.962802,-0.04933,0.534385,0.989021,-0.045557,0.537289,0.998645,-0.041367,0.4774,0.897246,-0.038686,0.494332,0.973948,-0.043673,0.505636,0.985699,-0.032913,0.51077,0.980647,-0.024127,0.451649,0.904165,-0.038148,0.464667,0.96856,-0.039901,0.47714,0.978373,-0.030829,0.484094,0.972815,-0.022369
8,266,True,0.9931,0.9931,0.466552,0.803956,0.0,0.513881,0.812938,-0.005419,0.546392,0.853998,-0.013855,0.562664,0.906782,-0.019743,0.569164,0.94848,-0.025151,0.534747,0.867818,-0.038496,0.55339,0.938022,-0.051141,0.563063,0.978049,-0.055028,0.568033,1.004329,-0.055889,0.506085,0.885343,-0.039793,0.525272,0.962762,-0.0494,0.532876,0.987657,-0.045566,0.534758,0.995795,-0.041743,0.477425,0.898924,-0.039083,0.49442,0.974647,-0.043693,0.504555,0.983155,-0.032701,0.508128,0.975008,-0.024128,0.451858,0.906423,-0.038623,0.464705,0.9693,-0.040503,0.47695,0.976078,-0.031764,0.483275,0.967779,-0.023756
9,300,True,0.9931,0.9931,0.467336,0.804702,0.0,0.514492,0.813555,-0.005211,0.547155,0.855024,-0.013402,0.563324,0.908106,-0.019026,0.570262,0.950006,-0.024138,0.535035,0.870091,-0.038369,0.553715,0.940144,-0.050517,0.563898,0.9795,-0.053901,0.569313,1.005136,-0.054521,0.506329,0.887135,-0.039795,0.52588,0.966294,-0.049562,0.533581,0.989559,-0.04527,0.535304,0.996012,-0.040938,0.477419,0.899757,-0.03913,0.494962,0.976539,-0.043812,0.505058,0.98157,-0.031843,0.50801,0.97025,-0.022423,0.45139,0.906091,-0.038701,0.464835,0.970691,-0.040479,0.476869,0.975771,-0.030952,0.482427,0.965496,-0.022293
10,333,True,0.9937,0.9937,0.466659,0.80418,0.0,0.51407,0.813664,-0.004514,0.546252,0.851903,-0.012535,0.56108,0.901525,-0.018498,0.564645,0.940979,-0.024184,0.535581,0.872106,-0.035035,0.554162,0.940914,-0.047525,0.564557,0.979703,-0.05244,0.57037,1.005633,-0.054358,0.507196,0.890581,-0.036899,0.526181,0.967551,-0.045463,0.533839,0.991779,-0.042048,0.536019,1.000293,-0.03885,0.478472,0.903285,-0.036934,0.494937,0.978272,-0.040888,0.504672,0.98555,-0.030038,0.507799,0.975939,-0.021764,0.452773,0.908811,-0.037258,0.46472,0.971071,-0.039216,0.476481,0.97838,-0.030547,0.482507,0.970736,-0.022594
