frame_index,label
0,not_writing
1,not_writing
2,not_writing
3,not_writing
4,not_writing
5,not_writing
6,not_writing
7,not_writing
8,not_writing
9,not_writing
10,not_writing
11,not_writing
12,not_writing
13,not_writing
14,not_writing
15,not_writing
16,not_writing
17,not_writing
18,not_writing
19,not_writing
20,not_writing
21,not_writing
22,not_writing
23,not_writing
24,not_writing
25,not_writing
26,not_writing
27,not_writing
28,not_writing
29,not_writing
30,not_writing
31,not_writing
32,not_writing
33,not_writing
34,not_writing
35,not_writing
36,not_writing
37,not_writing
38,not_writing
39,not_writing
40,not_writing
41,not_writing
42,not_writing
43,not_writing
44,not_writing
45,not_writing
46,not_writing
47,not_writing
48,not_writing
49,not_writing
50,not_writing
51,not_writing
52,not_writing
53,not_writing
54,not_writing
55,not_writing
56,not_writing
57,not_writing
58,not_writing
59,not_writing
60,not_writing
61,not_writing
62,not_writing
63,not_writing
64,not_writing
65,not_writing
66,not_writing
67,not_writing
68,not_writing
69,not_writing
70,not_writing
71,not_writing
72,not_writing
73,not_writing
74,not_writing
75,not_writing
76,not_writing
77,not_writing
78,not_writing
79,not_writing
80,not_writing
81,not_writing
82,not_writing
83,not_writing
84,not_writing
85,not_writing
86,not_writing
87,not_writing
88,not_writing
89,not_writing
90,not_writing
91,not_writing
92,not_writing
93,not_writing
94,not_writing
95,not_writing
96,not_writing
97,not_writing
98,not_writing
99,not_writing
100,not_writing
101,not_writing
102,not_writing
103,writing
104,writing
105,writing
106,writing
107,writing
108,writing
109,writing
110,writing
111,writing
112,writing
113,writing
114,writing
115,writing
116,writing
117,writing
118,writing
119,writing
120,writing
121,writing
122,writing
123,writing
124,writing
125,writing
126,writing
127,writing
128,writing
129,writing
130,writing
131,not_writing
132,not_writing
133,not_writing
134,not_writing
135,not_writing
136,not_writing
137,not_writing
138,not_writing
139,not_writing
140,not_writing
141,not_writing
142,not_writing
143,not_writing
144,not_writing
145,not_writing
146,not_writing
147,not_writing
148,not_writing
149,not_writing
150,not_writing
151,not_writing
152,not_writing
153,not_writing
154,not_writing
155,not_writing
156,not_writing
157,not_writing
158,not_writing
159,not_writing
160,not_writing
161,not_writing
162,not_writing
163,not_writing
164,not_writing
165,not_writing
166,not_writing
167,not_writing
168,not_writing
169,not_writing
170,not_writing
171,not_writing
172,not_writing
173,not_writing
174,not_writing
175,not_writing
176,not_writing
177,not_writing
178,not_writing
179,not_writing
180,not_writing
181,not_writing
182,not_writing
183,not_writing
184,not_writing
185,not_writing
186,not_writing
187,not_writing
188,not_writing
189,not_writing
190,not_writing
191,not_writing
192,not_writing
193,not_writing
194,not_writing
195,not_writing
196,not_writing
197,not_writing
198,not_writing
199,not_writing
200,not_writing
201,not_writing
202,not_writing
203,not_writing
204,not_writing
205,not_writing
206,not_writing
207,not_writing
208,not_writing
209,not_writing
210,not_writing
211,not_writing
212,not_writing
213,not_writing
214,not_writing
215,not_writing
216,not_writing
217,not_writing
218,not_writing
219,not_writing
220,not_writing
221,not_writing
222,not_writing
223,not_writing
224,not_writing
225,not_writing
226,not_writing
227,not_writing
228,not_writing
229,not_writing
230,not_writing
231,not_writing
232,not_writing
233,not_writing
234,not_writing
235,not_writing
236,not_writing
237,not_writing
238,not_writing
239,not_writing
240,not_writing
241,not_writing
242,not_writing
243,not_writing
244,not_writing
245,not_writing
246,not_writing
247,not_writing
248,not_writing
249,not_writing
250,not_writing
251,not_writing
252,not_writing
253,not_writing
254,not_writing
255,not_writing
256,not_writing
257,not_writing
258,not_writing
259,not_writing
260,not_writing
261,not_writing
262,not_writing
263,not_writing
264,not_writing
265,not_writing
266,not_writing
267,not_writing
268,not_writing
269,not_writing
270,not_writing
271,not_writing
272,not_writing
273,not_writing
274,not_writing
275,not_writing
276,not_writing
277,not_writing
278,not_writing
279,not_writing
280,not_writing
281,not_writing
282,not_writing
283,not_writing
284,not_writing
285,not_writing
286,not_writing
287,not_writing
288,not_writing
289,not_writing
290,not_writing
291,not_writing
292,not_writing
293,not_writing
294,not_writing
295,not_writing
296,not_writing
297,not_writing
298,not_writing
299,not_writing
300,not_writing
301,not_writing
302,not_writing
303,not_writing
304,not_writing
305,not_writing
306,not_writing
307,not_writing
308,not_writing
309,not_writing
310,not_writing
311,not_writing
312,not_writing
313,not_writing
314,not_writing
315,not_writing
316,not_writing
317,not_writing
318,not_writing
319,not_writing
320,not_writing
321,not_writing
322,not_writing
323,not_writing
324,not_writing
325,not_writing
326,not_writing
327,not_writing
328,not_writing
329,not_writing
330,not_writing
331,not_writing
332,not_writing
333,not_writing
334,not_writing
335,not_writing
336,not_writing
337,not_writing
338,not_writing
339,not_writing
340,not_writing
341,not_writing
342,not_writing
343,not_writing
344,not_writing
345,not_writing
346,not_writing
347,not_writing
348,not_writing
349,not_writing
350,not_writing
351,not_writing
352,not_writing
353,not_writing
354,not_writing
355,not_writing
356,not_writing
357,not_writing
358,not_writing
359,not_writing
360,not_writing
361,not_writing
362,not_writing
363,not_writing
364,not_writing
365,not_writing
366,not_writing
367,not_writing
368,not_writing
369,not_writing
370,not_writing
371,not_writing
372,not_writing
373,not_writing
374,not_writing
375,not_writing
376,not_writing
377,not_writing
378,not_writing
379,not_writing
380,not_writing
381,not_writing
382,not_writing
383,not_writing
384,not_writing
385,not_writing
386,not_writing
387,not_writing
388,not_writing
389,not_writing
390,not_writing
391,not_writing
392,not_writing
393,not_writing
394,not_writing
395,not_writing
396,not_writing
397,not_writing
398,not_writing
399,not_writing
400,not_writing
401,not_writing
402,not_writing
403,not_writing
404,not_writing
405,not_writing
406,not_writing
407,not_writing
408,not_writing
409,not_writing
410,not_writing
411,not_writing
412,not_writing
413,not_writing
414,not_writing
415,not_writing
416,not_writing
417,not_writing
418,not_writing
419,not_writing
420,not_writing
421,not_writing
422,not_writing
423,not_writing
424,not_writing
425,not_writing
426,not_writing
427,not_writing
428,not_writing
429,not_writing
430,not_writing
431,not_writing
432,not_writing
433,not_writing
434,not_writing
435,not_writing
436,not_writing
437,not_writing
438,not_writing
439,not_writing
440,not_writing
441,not_writing
442,not_writing
443,not_writing
444,not_writing
445,not_writing
446,not_writing
447,not_writing
448,not_writing
449,not_writing
450,not_writing
451,not_writing
452,not_writing
453,not_writing
454,not_writing
455,not_writing
456,not_writing
457,not_writing
458,not_writing
459,not_writing
460,not_writing
461,not_writing
462,not_writing
463,not_writing
464,not_writing
465,not_writing
466,not_writing
467,not_writing
468,not_writing
469,not_writing
470,not_writing
471,not_writing
472,not_writing
473,not_writing
474,not_writing
475,not_writing
476,not_writing
477,not_writing
478,not_writing
479,not_writing
480,not_writing
481,not_writing
482,not_writing
483,not_writing
484,not_writing
