frame_index,timestamp_ms,hand_detected,detection_confidence,tracking_confidence,l0_x,l0_y,l0_z,l1_x,l1_y,l1_z,l2_x,l2_y,l2_z,l3_x,l3_y,l3_z,l4_x,l4_y,l4_z,l5_x,l5_y,l5_z,l6_x,l6_y,l6_z,l7_x,l7_y,l7_z,l8_x,l8_y,l8_z,l9_x,l9_y,l9_z,l10_x,l10_y,l10_z,l11_x,l11_y,l11_z,l12_x,l12_y,l12_z,l13_x,l13_y,l13_z,l14_x,l14_y,l14_z,l15_x,l15_y,l15_z,l16_x,l16_y,l16_z,l17_x,l17_y,l17_z,l18_x,l18_y,l18_z,l19_x,l19_y,l19_z,l20_x,l20_y,l20_z
0,0,True,0.9856,0.9856,0.539341,0.490599,-0.0,0.51647,0.473774,-0.002658,0.499275,0.443869,-0.005155,0.489453,0.418549,-0.009762,0.488174,0.395131,-0.0136,0.512519,0.410438,0.004466,0.507254,0.38081,-0.004944,0.499604,0.377349,-0.011499,0.494923,0.379238,-0.014368,0.523963,0.410273,0.001429,0.514032,0.382906,-0.011171,0.506569,0.396756,-0.017913,0.50392,0.414088,-0.019029,0.536341,0.412186,-0.003096,0.525625,0.387789,-0.01443,0.514149,0.399712,-0.017151,0.507232,0.416253,-0.015135,0.549531,0.416727,-0.007853,0.543175,0.39094,-0.013524,0.533023,0.382089,-0.014278,0.52286,0.380378,-0.012821
1,33,True,0.9956,0.9956,0.538916,0.489199,-0.0,0.518101,0.470771,-0.001958,0.499595,0.439738,-0.004055,0.489,0.416445,-0.008444,0.487339,0.393051,-0.011516,0.511936,0.402304,0.007289,0.506064,0.374795,-0.00279,0.498292,0.383922,-0.009667,0.495009,0.394945,-0.012497,0.524491,0.402544,0.003394,0.51332,0.372803,-0.008002,0.504954,0.382743,-0.014607,0.502327,0.394909,-0.01615,0.53726,0.406046,-0.002315,0.525082,0.385974,-0.014042,0.512379,0.400468,-0.016606,0.505402,0.416785,-0.014363,0.549715,0.412374,-0.008159,0.538469,0.386495,-0.014631,0.526631,0.379705,-0.015069,0.516814,0.37884,-0.013169
2,66,True,0.997,0.997,0.536124,0.485808,-0.0,0.516948,0.470341,-0.004101,0.499735,0.439862,-0.007108,0.489612,0.416665,-0.011938,0.487244,0.393037,-0.016406,0.512038,0.395365,-0.000456,0.506344,0.358012,-0.008113,0.499469,0.335354,-0.012798,0.494762,0.316764,-0.015895,0.525104,0.396359,-0.003982,0.511279,0.371248,-0.016706,0.503899,0.382844,-0.021605,0.502194,0.395931,-0.021817,0.537601,0.402314,-0.008604,0.521847,0.386625,-0.022706,0.50918,0.405411,-0.023413,0.503629,0.424007,-0.01956,0.549326,0.41169,-0.013422,0.534569,0.389957,-0.022545,0.520971,0.390656,-0.022164,0.510997,0.396172,-0.019212
3,100,True,0.9973,0.9973,0.536702,0.484627,0.0,0.515632,0.469634,-0.007604,0.497866,0.440617,-0.013638,0.486894,0.417055,-0.020791,0.487714,0.390937,-0.026904,0.509748,0.392526,-0.007045,0.505213,0.350122,-0.016759,0.50359,0.322393,-0.022298,0.504411,0.29992,-0.02506,0.523981,0.392792,-0.010085,0.521393,0.3427,-0.0222,0.521584,0.310354,-0.02924,0.524191,0.283645,-0.031611,0.538237,0.40069,-0.014083,0.523988,0.380876,-0.029555,0.509346,0.400751,-0.030494,0.501479,0.419971,-0.025506,0.550653,0.412697,-0.018613,0.537953,0.389069,-0.029122,0.526332,0.38703,-0.027816,0.516974,0.389565,-0.023448
4,133,True,0.9918,0.9918,0.541735,0.489583,-0.0,0.517175,0.468697,-0.00458,0.497706,0.440241,-0.009606,0.486109,0.417912,-0.016606,0.485326,0.395369,-0.022944,0.51002,0.393404,-0.001459,0.501856,0.356487,-0.011895,0.492551,0.340031,-0.018101,0.484736,0.328196,-0.021384,0.524366,0.395505,-0.005713,0.512011,0.363206,-0.019375,0.506237,0.374776,-0.024266,0.505235,0.386467,-0.02442,0.538197,0.402878,-0.011466,0.521817,0.382875,-0.026796,0.508933,0.40166,-0.027581,0.503209,0.419431,-0.023614,0.550816,0.413582,-0.017413,0.537656,0.388662,-0.026358,0.52491,0.392247,-0.024917,0.51602,0.401017,-0.02129
5,166,True,0.9949,0.9949,0.538213,0.486666,0.0,0.515984,0.468285,-0.006271,0.497939,0.439814,-0.011652,0.486145,0.417781,-0.018764,0.484157,0.392883,-0.02496,0.509942,0.393076,-0.003357,0.500898,0.355325,-0.012633,0.493018,0.336394,-0.018551,0.48622,0.321886,-0.021565,0.523801,0.393312,-0.007261,0.520352,0.342497,-0.018491,0.519542,0.313557,-0.025137,0.521254,0.289955,-0.027532,0.537798,0.401226,-0.012535,0.522123,0.376919,-0.027704,0.507276,0.397381,-0.02969,0.50013,0.416968,-0.025847,0.550417,0.412835,-0.018234,0.53575,0.385842,-0.028756,0.522576,0.389306,-0.027764,0.513206,0.39847,-0.023975
6,200,True,0.9968,0.9968,0.539493,0.48731,0.0,0.515188,0.467277,-0.004997,0.496817,0.438732,-0.010233,0.486354,0.417889,-0.017656,0.484884,0.39511,-0.024319,0.508256,0.390291,-0.001843,0.499452,0.355744,-0.010855,0.492347,0.338553,-0.016526,0.48623,0.324161,-0.019452,0.523307,0.389939,-0.007126,0.522855,0.338956,-0.017746,0.521853,0.309686,-0.024044,0.521649,0.285783,-0.02624,0.538009,0.398925,-0.013776,0.521051,0.375615,-0.028964,0.506314,0.397151,-0.031309,0.498523,0.417092,-0.027727,0.550447,0.413198,-0.020722,0.534433,0.389707,-0.030567,0.521533,0.396079,-0.029106,0.512591,0.406132,-0.025145
7,233,True,0.9958,0.9958,0.540808,0.489183,0.0,0.515673,0.468323,-0.004888,0.49694,0.439413,-0.010103,0.486314,0.417729,-0.017547,0.484679,0.393888,-0.024234,0.509615,0.390956,-0.001402,0.500486,0.356098,-0.010737,0.492843,0.3388,-0.016883,0.486181,0.324494,-0.020195,0.52399,0.390871,-0.006809,0.522211,0.339868,-0.017376,0.520355,0.311608,-0.023661,0.519596,0.288924,-0.026092,0.538132,0.399765,-0.013676,0.52065,0.374922,-0.028377,0.505913,0.396732,-0.030346,0.498488,0.417093,-0.026871,0.550437,0.413901,-0.020948,0.533858,0.389982,-0.030483,0.52047,0.397531,-0.028905,0.511588,0.409135,-0.02507
8,266,True,0.9919,0.9919,0.541976,0.491924,-0.0,0.515569,0.468118,-0.003868,0.496026,0.439146,-0.008358,0.485086,0.416774,-0.015144,0.483304,0.393731,-0.021472,0.509933,0.392094,0.000123,0.50123,0.355959,-0.00954,0.492021,0.339616,-0.015629,0.484261,0.326123,-0.01939,0.524122,0.394599,-0.00498,0.507674,0.365023,-0.019294,0.49957,0.383616,-0.02425,0.497907,0.401088,-0.024343,0.537404,0.402517,-0.011607,0.519564,0.380369,-0.026891,0.507308,0.401779,-0.027165,0.502963,0.422078,-0.023045,0.549334,0.414003,-0.018563,0.535441,0.388678,-0.027606,0.521176,0.394319,-0.026289,0.511617,0.406193,-0.022888
9,300,True,0.9936,0.9936,0.541149,0.492101,-0.0,0.516333,0.469036,-0.004676,0.496896,0.439649,-0.009161,0.484178,0.416162,-0.016151,0.484298,0.390984,-0.022812,0.512571,0.396157,0.000722,0.506738,0.352434,-0.008373,0.501322,0.328155,-0.014052,0.498016,0.308234,-0.017891,0.52621,0.397762,-0.00369,0.506341,0.369841,-0.020076,0.496192,0.392019,-0.02564,0.494792,0.41215,-0.025425,0.538928,0.404181,-0.009703,0.519675,0.381736,-0.026528,0.50693,0.402323,-0.026935,0.503248,0.422495,-0.022243,0.550822,0.413429,-0.016131,0.53624,0.387639,-0.027014,0.521149,0.39232,-0.026852,0.511155,0.404251,-0.023679
