frame_index,timestamp_ms,hand_detected,detection_confidence,tracking_confidence,l0_x,l0_y,l0_z,l1_x,l1_y,l1_z,l2_x,l2_y,l2_z,l3_x,l3_y,l3_z,l4_x,l4_y,l4_z,l5_x,l5_y,l5_z,l6_x,l6_y,l6_z,l7_x,l7_y,l7_z,l8_x,l8_y,l8_z,l9_x,l9_y,l9_z,l10_x,l10_y,l10_z,l11_x,l11_y,l11_z,l12_x,l12_y,l12_z,l13_x,l13_y,l13_z,l14_x,l14_y,l14_z,l15_x,l15_y,l15_z,l16_x,l16_y,l16_z,l17_x,l17_y,l17_z,l18_x,l18_y,l18_z,l19_x,l19_y,l19_z,l20_x,l20_y,l20_z
0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,33,True,0.7497,0.7497,0.539012,0.522612,0.0,0.55915,0.511271,-0.006959,0.573405,0.475873,-0.009596,0.575009,0.444298,-0.012754,0.573982,0.420124,-0.016404,0.569539,0.453348,-0.00833,0.572943,0.413476,-0.01784,0.573936,0.38417,-0.024058,0.573252,0.358838,-0.028131,0.557433,0.447624,-0.010932,0.566844,0.411873,-0.023189,0.5729,0.397803,-0.030375,0.573881,0.386953,-0.033827,0.544317,0.447555,-0.01439,0.554472,0.418704,-0.028164,0.560824,0.434771,-0.030148,0.561974,0.451909,-0.027866,0.53077,0.451003,-0.018345,0.539955,0.424183,-0.027655,0.548378,0.421498,-0.028165,0.552354,0.424182,-0.02669
2,66,True,0.9699,0.9699,0.550569,0.516096,0.0,0.571348,0.499262,-0.005732,0.585808,0.456614,-0.005957,0.593564,0.422334,-0.007745,0.598327,0.395348,-0.009722,0.56597,0.423483,0.001708,0.566719,0.387593,-0.005592,0.570168,0.363369,-0.010157,0.572002,0.341411,-0.013373,0.554737,0.420833,-0.000895,0.569641,0.399195,-0.017027,0.577096,0.428008,-0.022658,0.575015,0.450045,-0.021883,0.542732,0.423061,-0.004967,0.558786,0.40424,-0.023285,0.566888,0.4344,-0.023786,0.565997,0.458182,-0.018319,0.529806,0.429669,-0.009397,0.539988,0.407147,-0.024136,0.552751,0.416676,-0.025959,0.55956,0.429558,-0.023375
3,100,True,0.9906,0.9906,0.549308,0.51353,0.0,0.571033,0.493366,-0.006506,0.584804,0.447888,-0.009223,0.592324,0.413061,-0.0136,0.59731,0.383212,-0.017636,0.564845,0.414549,0.000506,0.564943,0.370537,-0.008409,0.571297,0.341189,-0.01411,0.574389,0.316424,-0.017844,0.553361,0.414197,-0.002595,0.571702,0.388426,-0.019826,0.581408,0.418828,-0.024904,0.577132,0.440688,-0.023475,0.541775,0.419202,-0.0072,0.558298,0.39586,-0.025851,0.568601,0.426054,-0.023855,0.566203,0.448475,-0.016465,0.530043,0.429231,-0.012343,0.540913,0.401724,-0.026332,0.556742,0.41583,-0.024564,0.563265,0.433662,-0.019006
4,133,True,0.9908,0.9908,0.547478,0.520487,-0.0,0.572744,0.490808,-0.002229,0.58501,0.444524,-0.004184,0.592695,0.409207,-0.009135,0.596888,0.377706,-0.012455,0.563095,0.407259,0.00662,0.573379,0.3763,-0.007002,0.585859,0.399202,-0.015106,0.586348,0.416539,-0.01799,0.55212,0.409745,0.001114,0.569514,0.380704,-0.013118,0.58184,0.414556,-0.018304,0.577381,0.434292,-0.018369,0.541,0.417616,-0.006768,0.556474,0.388892,-0.022512,0.569409,0.420883,-0.02137,0.567108,0.442672,-0.015842,0.530096,0.43128,-0.014902,0.543221,0.401503,-0.026217,0.560369,0.414793,-0.024486,0.566822,0.430166,-0.01986
5,166,True,0.994,0.994,0.549217,0.507267,0.0,0.571962,0.481565,-0.002841,0.584668,0.436591,-0.006283,0.591148,0.403631,-0.012312,0.59416,0.373671,-0.018386,0.559507,0.396221,-0.000281,0.561241,0.350964,-0.009905,0.567962,0.32199,-0.016287,0.571751,0.297315,-0.02088,0.547468,0.399106,-0.006363,0.569057,0.373968,-0.024012,0.582511,0.405807,-0.029417,0.58041,0.428522,-0.029018,0.537327,0.409759,-0.013436,0.555785,0.384868,-0.031529,0.569351,0.415612,-0.028324,0.568599,0.43866,-0.021178,0.528921,0.427036,-0.020818,0.540461,0.397299,-0.035022,0.55787,0.409772,-0.032592,0.5655,0.426428,-0.02709
6,200,True,0.9903,0.9903,0.548597,0.504865,0.0,0.573153,0.479276,-0.004843,0.585266,0.434413,-0.009441,0.59109,0.399858,-0.016279,0.593608,0.368093,-0.023048,0.563006,0.386653,-0.003132,0.564997,0.33593,-0.013705,0.569928,0.30345,-0.019954,0.571364,0.275846,-0.024639,0.549258,0.389743,-0.008743,0.572318,0.366128,-0.027755,0.583433,0.402557,-0.031958,0.578784,0.426412,-0.030719,0.537928,0.400854,-0.015606,0.558966,0.380251,-0.035016,0.570105,0.412478,-0.030556,0.567164,0.434339,-0.022673,0.527645,0.418545,-0.02302,0.540746,0.393463,-0.038096,0.556867,0.409233,-0.035007,0.56272,0.426411,-0.029086
7,233,True,0.9942,0.9942,0.548194,0.510176,-0.0,0.572126,0.478215,-0.003374,0.583186,0.433447,-0.008604,0.589226,0.399426,-0.016645,0.59309,0.368166,-0.024807,0.557886,0.386595,-0.006641,0.561349,0.332224,-0.01887,0.566603,0.299749,-0.025988,0.567744,0.270246,-0.031158,0.544446,0.392145,-0.013637,0.563995,0.363624,-0.03363,0.579567,0.399211,-0.038018,0.579102,0.424136,-0.037236,0.533931,0.406122,-0.021479,0.551295,0.377251,-0.040943,0.567451,0.409288,-0.035786,0.568725,0.434465,-0.027635,0.525541,0.42678,-0.029747,0.53647,0.393655,-0.044195,0.554458,0.40603,-0.040419,0.563011,0.423782,-0.034237
8,266,True,0.9938,0.9938,0.542834,0.512738,-0.0,0.569143,0.479869,-0.004477,0.581358,0.434787,-0.010531,0.587824,0.40094,-0.019,0.593208,0.369391,-0.027207,0.554345,0.381677,-0.006973,0.562823,0.330454,-0.0189,0.568745,0.299185,-0.026046,0.56973,0.271141,-0.03144,0.539571,0.386676,-0.013636,0.566557,0.365909,-0.033489,0.580884,0.40051,-0.038164,0.578125,0.424008,-0.037687,0.529394,0.400515,-0.021174,0.556377,0.382734,-0.039784,0.56875,0.414273,-0.034369,0.565543,0.435737,-0.026475,0.522424,0.421144,-0.029371,0.54276,0.397964,-0.041976,0.556659,0.414463,-0.036959,0.558574,0.431329,-0.03023
9,300,True,0.9951,0.9951,0.539174,0.519439,-0.0,0.566908,0.484378,-0.001503,0.579316,0.43939,-0.006309,0.58728,0.405682,-0.014253,0.592645,0.373935,-0.022364,0.551523,0.386775,-0.003822,0.559886,0.335228,-0.014688,0.56672,0.303138,-0.021354,0.56793,0.273783,-0.026614,0.53809,0.39249,-0.012013,0.562201,0.362647,-0.030064,0.578738,0.397822,-0.034138,0.576581,0.42358,-0.033507,0.528721,0.406562,-0.020861,0.552583,0.379561,-0.039098,0.56794,0.412281,-0.033548,0.565735,0.435974,-0.025569,0.522303,0.427497,-0.029935,0.540421,0.397069,-0.042615,0.555709,0.415447,-0.036987,0.557818,0.435969,-0.02995
10,333,True,0.9963,0.9963,0.536372,0.524317,-0.0,0.566073,0.487477,-0.001603,0.579319,0.441073,-0.006338,0.5862,0.407266,-0.01417,0.591271,0.37517,-0.02176,0.54874,0.388729,-0.002446,0.557956,0.339535,-0.013758,0.56465,0.308201,-0.020835,0.566438,0.279346,-0.026418,0.534858,0.394301,-0.010762,0.562775,0.366058,-0.029795,0.578042,0.401458,-0.03431,0.574885,0.426814,-0.033753,0.525916,0.408111,-0.019953,0.555302,0.384666,-0.038017,0.567876,0.41776,-0.032317,0.563356,0.439893,-0.024445,0.520723,0.42863,-0.029558,0.544691,0.404643,-0.041175,0.556188,0.424878,-0.03558,0.55363,0.442937,-0.028967
