frame_index,label
0,not_writing
1,not_writing
2,not_writing
3,not_writing
4,not_writing
5,not_writing
6,not_writing
7,not_writing
8,not_writing
9,not_writing
10,not_writing
11,not_writing
12,not_writing
13,not_writing
14,not_writing
15,not_writing
16,not_writing
17,not_writing
18,not_writing
19,not_writing
20,not_writing
21,not_writing
22,not_writing
23,not_writing
24,not_writing
25,not_writing
26,not_writing
27,not_writing
28,not_writing
29,not_writing
30,not_writing
31,not_writing
32,not_writing
33,not_writing
34,not_writing
35,not_writing
36,not_writing
37,not_writing
38,not_writing
39,not_writing
40,not_writing
41,not_writing
42,not_writing
43,not_writing
44,not_writing
45,not_writing
46,not_writing
47,not_writing
48,not_writing
49,not_writing
50,not_writing
51,not_writing
52,not_writing
53,not_writing
54,not_writing
55,not_writing
56,not_writing
57,not_writing
58,not_writing
59,not_writing
60,not_writing
61,not_writing
62,not_writing
63,not_writing
64,not_writing
65,not_writing
66,not_writing
67,not_writing
68,not_writing
69,not_writing
70,not_writing
71,not_writing
72,not_writing
73,not_writing
74,not_writing
75,not_writing
76,not_writing
77,not_writing
78,not_writing
79,not_writing
80,not_writing
81,not_writing
82,not_writing
83,not_writing
84,not_writing
85,not_writing
86,not_writing
87,not_writing
88,not_writing
89,not_writing
90,writing
91,writing
92,writing
93,writing
94,writing
95,writing
96,writing
97,writing
98,writing
99,writing
100,writing
101,writing
102,writing
103,writing
104,writing
105,writing
106,writing
107,writing
108,writing
109,writing
110,writing
111,writing
112,writing
113,writing
114,writing
115,writing
116,writing
117,writing
118,writing
119,writing
120,writing
121,writing
122,writing
123,writing
124,writing
125,writing
126,writing
127,writing
128,writing
129,writing
130,writing
131,writing
132,writing
133,writing
134,writing
135,writing
136,writing
137,writing
138,writing
139,writing
140,writing
141,writing
142,writing
143,writing
144,writing
145,writing
146,writing
147,writing
148,writing
149,writing
150,writing
151,writing
152,writing
153,writing
154,writing
155,writing
156,writing
157,writing
158,writing
159,writing
160,writing
161,writing
162,writing
163,writing
164,writing
165,writing
166,writing
167,writing
168,writing
169,writing
170,writing
171,writing
172,writing
173,writing
174,writing
175,writing
176,writing
177,writing
178,writing
179,writing
180,writing
181,writing
182,writing
183,writing
184,writing
185,writing
186,writing
187,writing
188,writing
189,writing
190,writing
191,writing
192,writing
193,writing
194,writing
195,writing
196,writing
197,writing
198,writing
199,writing
200,writing
201,writing
202,writing
203,writing
204,writing
205,writing
206,writing
207,writing
208,writing
209,writing
210,writing
211,writing
212,writing
213,writing
214,writing
215,writing
216,writing
217,writing
218,writing
219,writing
220,writing
221,writing
222,writing
223,writing
224,writing
225,writing
226,writing
227,writing
228,writing
229,writing
230,writing
231,writing
232,writing
233,writing
234,writing
235,writing
236,writing
237,writing
238,writing
239,writing
240,writing
241,writing
242,writing
243,writing
244,writing
245,writing
246,writing
247,writing
248,writing
249,writing
250,writing
251,not_writing
252,not_writing
253,not_writing
254,not_writing
255,not_writing
256,not_writing
257,not_writing
258,not_writing
259,not_writing
260,not_writing
261,not_writing
262,not_writing
263,not_writing
264,not_writing
265,not_writing
266,not_writing
267,not_writing
268,not_writing
269,not_writing
270,not_writing
271,not_writing
272,not_writing
273,not_writing
274,not_writing
275,not_writing
276,not_writing
277,not_writing
278,not_writing
279,not_writing
280,not_writing
281,not_writing
282,not_writing
283,not_writing
284,not_writing
285,not_writing
286,not_writing
287,not_writing
288,not_writing
289,not_writing
290,not_writing
291,not_writing
292,not_writing
293,not_writing
294,not_writing
295,not_writing
296,not_writing
297,not_writing
298,not_writing
299,not_writing
300,not_writing
301,not_writing
302,not_writing
303,not_writing
304,not_writing
305,not_writing
306,not_writing
307,not_writing
308,not_writing
309,not_writing
310,not_writing
311,not_writing
312,not_writing
313,not_writing
314,not_writing
315,not_writing
316,not_writing
317,not_writing
318,not_writing
319,not_writing
320,not_writing
321,not_writing
322,not_writing
323,not_writing
324,not_writing
325,not_writing
326,not_writing
327,not_writing
328,not_writing
329,not_writing
330,not_writing
331,not_writing
332,not_writing
333,not_writing
334,not_writing
335,not_writing
336,not_writing
337,not_writing
338,not_writing
339,not_writing
340,not_writing
341,not_writing
342,not_writing
343,not_writing
344,not_writing
345,not_writing
346,not_writing
347,not_writing
348,not_writing
349,not_writing
350,not_writing
351,not_writing
352,not_writing
353,not_writing
354,not_writing
355,not_writing
356,not_writing
357,not_writing
358,not_writing
359,not_writing
360,not_writing
361,not_writing
362,not_writing
363,not_writing
364,not_writing
365,not_writing
366,not_writing
367,not_writing
368,not_writing
369,not_writing
370,not_writing
371,not_writing
372,not_writing
373,not_writing
374,not_writing
375,not_writing
376,not_writing
377,not_writing
378,not_writing
379,not_writing
380,not_writing
381,not_writing
382,not_writing
383,not_writing
384,not_writing
385,not_writing
386,not_writing
387,not_writing
388,not_writing
389,writing
390,writing
391,writing
392,writing
393,writing
394,writing
395,writing
396,writing
397,writing
398,writing
399,writing
400,writing
401,writing
402,writing
403,writing
404,writing
405,writing
406,writing
407,writing
408,writing
409,writing
410,writing
411,writing
412,writing
413,writing
414,writing
415,writing
416,writing
417,writing
418,writing
419,writing
420,writing
421,writing
422,writing
423,writing
424,writing
425,writing
426,writing
427,writing
428,writing
429,writing
430,writing
431,writing
432,writing
433,writing
434,not_writing
435,not_writing
436,not_writing
437,not_writing
438,not_writing
439,not_writing
440,writing
441,writing
442,writing
443,writing
444,writing
445,writing
446,writing
447,writing
448,writing
449,writing
450,writing
451,writing
452,writing
453,writing
454,writing
455,writing
456,writing
457,writing
458,writing
459,writing
460,writing
461,writing
462,writing
463,writing
464,writing
465,writing
466,writing
467,writing
468,writing
469,writing
470,writing
471,writing
472,not_writing
473,not_writing
474,not_writing
475,not_writing
476,not_writing
477,not_writing
478,not_writing
479,not_writing
480,writing
481,writing
482,writing
483,writing
484,writing
485,writing
486,writing
487,writing
488,writing
489,writing
490,writing
491,writing
492,writing
493,writing
494,writing
495,writing
496,writing
497,writing
498,writing
499,writing
500,writing
501,writing
502,writing
503,writing
504,writing
505,writing
506,writing
507,writing
508,writing
509,writing
510,writing
511,writing
512,writing
513,writing
514,writing
515,writing
516,writing
517,writing
518,writing
519,writing
520,writing
521,writing
522,writing
523,writing
524,writing
525,writing
526,not_writing
527,not_writing
528,not_writing
529,not_writing
530,not_writing
531,not_writing
532,not_writing
533,not_writing
534,not_writing
535,not_writing
536,not_writing
537,not_writing
538,not_writing
539,not_writing
540,not_writing
541,not_writing
542,not_writing
543,not_writing
544,not_writing
545,not_writing
546,not_writing
547,not_writing
548,not_writing
549,not_writing
550,not_writing
551,not_writing
552,not_writing
553,not_writing
554,not_writing
555,not_writing
556,not_writing
557,not_writing
